gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,up_down
PPID,9752.58447149883,0.116905041015489,0.02457868551884,4.75635855000785,1.97116241461599e-06,1.27118363908231e-05,chr4,158709736,158709738,up
C21orf91,6586.86153518916,-0.0872650766101775,0.032569931096643,-2.67931413030137,0.0073773148209262,0.0238767039272793,chr21,17793415,17793417,down
RAD54L2,8833.77184961107,-0.161325714088462,0.0261431484053794,-6.17086020348133,6.79194549102607e-10,6.49484996126524e-09,chr3,51663418,51663420,down
NABP1,3911.59881073063,0.333650057566967,0.0416448089862609,8.01180424856895,1.1303768747667001e-15,1.72906617732959e-14,chr2,191685766,191685768,up
RAD1,5990.7472758665,0.0938374539103775,0.0330299840999789,2.84097787108645,0.004497543312474,0.0154753217685503,chr5,34915416,34915626,up
TES,19561.1493366293,0.0600007259082806,0.0169655112928676,3.53662939315629,0.0004052679246759,0.0017935579619319,chr7,116257480,116257482,up
GALNT1,47310.9177694131,0.059137866790088,0.0109454645952913,5.40295629072967,6.55514374303782e-08,5.14217541634275e-07,chr18,35709768,35709770,up
PDHA1,13424.8189445589,0.113741041758224,0.0215543780592263,5.27693452558412,1.31362794322303e-07,9.98318807948193e-07,chrX,19359651,19359653,up
TRIM53AP,40.3429571784229,-1.84583041059705,0.502924021198848,-3.67019735147476,0.0002423632759626,0.0011193233725716,chr11,90002318,90002508,down
ERLIN1,3166.69096912645,0.114171626594369,0.0473989293021544,2.40873851530607,0.0160077625191107,0.0466576402591089,chr10,100152131,100152133,up
UBAP1,10368.9557180994,0.122939898246572,0.0241823883716827,5.08386088077774,3.69838870826725e-07,2.64192414279384e-06,chr9,34251392,34252523,up
ZDBF2,8729.45241310085,0.145545295197028,0.0280477611949284,5.18919475196279,2.11205414911568e-07,1.5646667310963e-06,chr2,206311591,206311593,up
TNRC6C,4441.94611288634,0.127610713291217,0.0420111726067782,3.03754228632571,0.0023851593715608,0.0088412554398378,chr17,78104843,78104845,up
CDC27,22096.1150611359,0.08683191942915,0.0161665818113143,5.37107475424274,7.82687527201602e-08,6.0937814617839e-07,chr17,47120935,47120937,up
HSDL2,26361.1449730589,0.147179263387379,0.0143007930726349,10.2916854079241,7.68197970874414e-25,1.92816453655708e-23,chr9,112470432,112472405,up
VDAC3,16293.1468526269,0.0629471298462282,0.018519873842848,3.39889625492979,0.0006765837527824,0.0028610718813401,chr8,42405460,42405462,up
TTC3,157269.313059884,0.0848510331380598,0.0069386686797074,12.2287195216875,2.183535087124e-34,7.580125034076109e-33,chr21,37201572,37201574,up
THAP1,2951.17226452253,0.13445609270166,0.0491913056194731,2.73333043326326,0.0062697397315841,0.0207487119312531,chr8,42838246,42838248,up
ZNF468,8089.2744913573,0.0810918595966361,0.0289152307751343,2.8044686977346,0.0050399581168065,0.01712585555596,chr19,52842028,52842030,up
PRR34,289.753676644109,-0.503236649059967,0.164187034545457,-3.06502063608829,0.0021765497873025,0.0081532326328163,chr22,46051827,46051829,down
MED18,2643.03579250563,0.143768578495603,0.0516041568821791,2.7859883230696,0.0053364794021633,0.0180120624602686,chr1,28334968,28334970,up
TMSB10,37967.0435269696,-0.114282114189317,0.01203684136827,-9.49436074571634,2.21566623316425e-21,4.776706718718e-20,chr2,84906421,84906423,down
LDLR,7590.97262076025,0.139904307941282,0.0306731160484142,4.56113776378174,5.08771857525337e-06,3.09653531559837e-05,chr19,11131314,11131316,up
CLPP,3619.73118597734,-0.217827258264579,0.0435376428050055,-5.00319365566423,5.63882435858802e-07,3.93254386028239e-06,chr19,6368708,6368710,down
FAM179B,16946.8458692054,0.0806345531301513,0.0180644203507722,4.46372214355079,8.05480053112168e-06,4.74669852092982e-05,chr14,45073296,45074431,up
BRAP,11455.1225785939,0.0694014431748121,0.0238977642358017,2.90409774278551,0.0036831315583258,0.0129767114827364,chr12,111644199,111644201,up
SPEF2,1424.84371258643,0.211761117065661,0.0717345195508895,2.9520113662354,0.0031571130936417,0.0113178292986648,chr5,35670246,35670248,up
RAD50,18148.6238927868,0.0671188953012585,0.0180392444090907,3.72071544567768,0.0001986591811636,0.0009360642856101,chr5,132642362,132642364,up
MRPS31,4388.93670600221,0.225965774183652,0.0402493336002875,5.61414945220453,1.97531435637123e-08,1.63859632106218e-07,chr13,40729372,40729374,up
TMEM14A,5991.691077149,-0.175716181369628,0.0339820871208819,-5.17084723915179,2.33035013348747e-07,1.71659581902973e-06,chr6,52686047,52686049,down
OGDH,45943.6952115601,-0.0860557732483111,0.0114675453871621,-7.50428887289607,6.17629676809388e-14,8.32784928410721e-13,chr7,44676225,44676227,down
BAZ1B,36249.2896013601,0.0990807175287089,0.012838491630652,7.71747339011019,1.18658290656475e-14,1.6890655492808e-13,chr7,73442196,73442198,up
RABGGTB,26949.2331975607,0.0626718616240209,0.0143377574347292,4.37110628418192,1.23618596517467e-05,7.0891944956503e-05,chr1,75794510,75795090,up
SOBP,875.632848486026,0.251312736705944,0.0984688352155448,2.55220584417221,0.0107043255898102,0.0331442834661049,chr6,107635464,107635466,up
C12orf76,3497.55581886884,0.186976649770871,0.0454322287760243,4.11550687272342,3.86329484979698e-05,0.0002048900198155,chr12,110042351,110042353,up
SHC1,15990.1491880332,0.15556708360354,0.02041922491155,7.61865762669298,2.56327341578737e-14,3.5609396374222597e-13,chr1,154963803,154963805,up
LOC283194,1769.07701857998,-0.26849840054838,0.0653931456725303,-4.10591045570649,4.02725477740992e-05,0.0002128613774685,chr11,59058372,59058452,down
PRDM4,8623.60431694376,-0.0828898717487796,0.0287782205825706,-2.88029871447234,0.0039729855092084,0.0138477023998283,chr12,107734210,107734212,down
HPN,6924.94255654234,-0.148383175446337,0.0304885569955561,-4.86684809215356,1.13392118284852e-06,7.59537149852162e-06,chr19,35066285,35066287,down
STX3,20002.2269493923,0.0710118961752303,0.0164998200728943,4.30379821485979,1.67894592422939e-05,9.44414656115608e-05,chr11,59797364,59797366,up
SLC35F6,3697.70099732603,-0.112887164855437,0.043092233359477,-2.61966382465555,0.0088016485443813,0.0278334947983916,chr2,26778509,26778511,down
DYNLT3,5336.05047810213,0.106981506505804,0.0360601016726156,2.96675554265138,0.0030096014421247,0.010863978156183,chrX,37840575,37840577,up
SRSF9,13303.3513548207,-0.0608953674513597,0.020856820031292,-2.91968609596271,0.0035038412334917,0.0124236517985522,chr12,120462019,120462021,down
LTN1,10530.6479125668,0.357176547951485,0.0246470182386555,14.4916737794798,1.36768971544171e-47,6.70383006119179e-46,chr21,28930448,28930450,up
TATDN3,6222.9875171714,0.095832588713724,0.0355235213401216,2.69772210350912,0.006981569481437,0.0228281358311642,chr1,212815154,212815156,up
PPM1K,11150.838325366,-0.172536666583982,0.0230270995822138,-7.49276590253902,6.74371204571735e-14,9.05376741228219e-13,chr4,88262595,88262597,down
AFMID,6761.69957903513,0.158715355986065,0.0307259172110299,5.16552052444798,2.39770714786507e-07,1.76371219036209e-06,chr17,78197146,78197560,up
HLF,1458.84280665388,-0.179314544897364,0.0704027958696551,-2.54698045272733,0.0108659519552978,0.0335846902889605,chr17,55320877,55320879,down
BRCC3,7521.17277905418,0.119750177450631,0.0308005701725526,3.88792080080858,0.0001011066037672,0.0005022143508351,chrX,155120148,155120150,up
MORN3,343.582704461837,-0.39847289845721,0.154050153687781,-2.58664395275326,0.009691567851402,0.0302912508722286,chr12,121652734,121652736,down
ZC3H15,14783.9456053595,0.090995522959675,0.0202911213409364,4.48449947298358,7.30852867556969e-06,4.34635774384223e-05,chr2,186508731,186508733,up
TRIM36,4795.87532527272,-0.840865930095373,0.0378061619289042,-22.2415047493224,1.36307820101103e-109,1.89699106421062e-107,chr5,115126503,115126505,down
APEX2,1783.46898727723,-0.290207181291076,0.0642081597046246,-4.51978662254315,6.19019895042762e-06,3.72907299335295e-05,chrX,55007433,55007435,down
ATF1,6017.34226904746,0.105155802300749,0.0333489295686323,3.1531987281432,0.0016149182680962,0.0062244636609337,chr12,50819777,50819779,up
DPH3P1,570.043287505021,0.297773408247954,0.114906012666088,2.59145192961548,0.0095571892521609,0.0299072292458208,chr20,62845898,62845900,up
RNF181,2816.89832894059,0.14220861438921,0.0507225510244589,2.80365658897233,0.0050526690112621,0.0171618984263548,chr2,85597502,85597504,up
RAB11B,6211.14016547165,-0.200117945119638,0.0320113576906276,-6.25146696537112,4.06615115419434e-10,3.983601385319111e-09,chr19,8403556,8403558,down
GGCX,7843.514730642,0.119747813136318,0.0281045291455585,4.26080125790835,2.03695309766404e-05,0.0001132714517777,chr2,85549934,85549936,up
PWAR5,20857.518596134,-0.202622362915658,0.0173321781705844,-11.6905308104634,1.42493230857348e-31,4.570045245624449e-30,chr15,24984860,24988232,down
HTT,33574.3716541831,-0.115505322917054,0.0128496963494638,-8.98895349553331,2.49595610879157e-19,4.75024027689063e-18,chr4,3240057,3240059,down
NKIRAS1,3318.89522180855,-0.186652888151847,0.0460269658766317,-4.05529420844601,5.00712392038719e-05,0.0002607619129538,chr3,23893095,23893097,down
C2CD3,6208.96192615161,0.0950420914731885,0.03203759154954,2.96658040996072,0.0030113160649602,0.0108676507303856,chr11,74013385,74013387,up
C7orf73,3424.02230048484,-0.179807540456825,0.0483684212375697,-3.71745729664546,0.000201237988802,0.0009467843439354,chr7,135674163,135674165,down
DUSP19,998.249485255758,0.2374884254617,0.0847905555603499,2.80088299802055,0.0050962992726534,0.0172837286255113,chr2,183095656,183095658,up
LPP-AS2,3352.03333324387,-0.113781446849781,0.0462031069301898,-2.46263626863229,0.0137919752203785,0.0411757199766301,chr3,188151206,188154088,down
OPA3,2329.30903119775,0.155196235211196,0.0573584932349001,2.70572371166763,0.0068155724446153,0.0223638190899981,chr19,45553514,45553516,up
PSPH,7776.32935954791,0.101007786649462,0.0282183486156669,3.57950736328286,0.000344242549181,0.0015396581389054,chr7,56011762,56011764,up
PDCD6,8956.55528844887,-0.0702568018687579,0.0277742365616035,-2.52956734608808,0.0114203254693597,0.0349790947319533,chr5,314513,314515,down
FAM219A,1312.93316372624,-0.213823145194819,0.0757684416288383,-2.82206074980742,0.0047716137529181,0.0162996150705096,chr9,34400964,34400966,down
AARS,140901.409100453,0.0713110494498834,0.0070616399729281,10.0983694613808,5.6168297982251e-24,1.35316114474397e-22,chr16,70252721,70252723,up
FLJ37035,1476.90944075426,0.225686511625397,0.0702759068016452,3.21143506923931,0.0013207381321498,0.0052077777044825,chr10,125719422,125719493,up
PITRM1,21846.4427327582,-0.0543443333006285,0.0157521028812612,-3.44997323279781,0.0005606421399696,0.0024100190390808,chr10,3138031,3138033,down
CTTNBP2NL,13535.2614804285,0.127446173157227,0.020796165345953,6.12834967587081,8.87952672185987e-10,8.39327974612673e-09,chr1,112457410,112457412,up
LOC440434,4827.23073953655,-0.181441789657229,0.0377791691920002,-4.80269401201257,1.56545016155991e-06,1.02653225360683e-05,chr17_KI270857v1_alt,2291970,2292321,down
SMARCB1,9122.39671977829,-0.0835174834478949,0.027322307771886,-3.05675070148475,0.0022375028337636,0.0083515221910617,chr22_KI270879v1_alt,70540,70542,down
MPDU1,3736.36081342001,-0.175873595297105,0.0451835913127888,-3.89242178824608,9.9248500331222e-05,0.0004940869928657,chr17,7587426,7588209,down
TOMM6,8390.4231474624,0.072901854442498,0.0285115921187409,2.5569198008616,0.0105603561501705,0.0327440364656272,chr6,41789326,41789328,up
PIM3,2526.15788323774,0.213045027665685,0.0565391090396669,3.76810019266869,0.0001644946825971,0.0007869793178764,chr22,49963125,49963127,up
PCDHGB4,2932.45229865594,0.123856952890773,0.0510267236126107,2.42729581916883,0.0152118467117152,0.0448302239923436,chr5,141390294,141390296,up
PPIL4,7534.19501889339,0.278569732024652,0.0287500272655237,9.68937279439404,3.3457695897688797e-22,7.48213925333249e-21,chr6,149505453,149505455,up
SEC24A,7778.5860234894,-0.0795133386390463,0.0282348673107722,-2.81613997912114,0.0048604484463362,0.0165740122365004,chr5,134693091,134693093,down
PRKD1,120976.008689981,0.120013264484135,0.0077796519043155,15.4265596919011,1.08501860199363e-53,6.1276032424908506e-52,chr14,29577238,29577240,up
PRKD3,12466.836721539,0.179345979925278,0.0218972329684063,8.19034898994049,2.60469793564171e-16,4.1343611734060405e-15,chr2,37253177,37253179,up
ZNF260,16801.8595690462,0.0598040951650083,0.0196393123555419,3.04512164592833,0.0023258621577872,0.0086420055908055,chr19,36514000,36514002,up
AES,21770.7961290634,-0.200619185785987,0.0173157345985959,-11.5859471421013,4.85569508958439e-31,1.53520728927692e-29,chr19,3053819,3053821,down
BCKDHB,6858.07037575084,0.0743960327172901,0.0305720320194118,2.43346705479218,0.0149549963079499,0.0441734939268554,chr6,80343802,80343804,up
CSTF3,12487.1013798336,0.264284183518265,0.0216062228971032,12.2318549048061,2.1008572659132798e-34,7.30938888477464e-33,chr11,33141580,33141582,up
FAM172A,20017.3322846207,0.049280462962671,0.0170797898451023,2.88530850845347,0.0039103026499673,0.0136628306220669,chr5,94111511,94111699,up
RRBP1,16838.1583360366,0.104566969994796,0.0181636269991818,5.75694325805665,8.565068439259841e-09,7.36775506416904e-08,chr20,17614182,17614184,up
FAM168A,25313.0932500388,0.0678154067845735,0.0148658383287874,4.56182862242289,5.07100309767718e-06,3.08877394620923e-05,chr11,73407531,73407533,up
MLEC,90565.0950250937,0.0580212873818836,0.0083392699132481,6.9575979654656,3.4612325835267398e-12,3.98745249663202e-11,chr12,120696543,120696545,up
C1orf210,905.400440938712,-0.341931245102884,0.0892368020067574,-3.83172903346527,0.0001272458407565,0.0006229211431757,chr1,43282785,43282787,down
CDC42EP3,4140.69159248126,-0.406450423622632,0.0414757674487762,-9.79970832666593,1.12911210396828e-22,2.62287188741483e-21,chr2,37645823,37645825,down
SH2B1,3343.93956374986,-0.110887776593451,0.0460236824365464,-2.40936341298492,0.0159803764796704,0.0465933549944871,chr16,28873818,28873820,down
EPB41,41224.5818605062,0.0649343520446199,0.0120057256950082,5.4086153302352,6.35138816781434e-08,4.99490854549557e-07,chr1,29115795,29115797,up
ACOX1,31923.0308452992,0.0460648855428276,0.0133032575392983,3.46267712300919,0.0005348297675705,0.0023098896057418,chr17,75946748,75946750,up
MED19,2257.006538516,0.182124821833074,0.0592888155690608,3.07182425698707,0.0021275494610059,0.0079947235893682,chr11,57704622,57704624,up
ZNF146,31984.7484111443,0.192184669683695,0.0133163804237664,14.4322003102805,3.24559452752262e-47,1.58586463637915e-45,chr19,36237317,36237319,up
GLCCI1,821.624843897032,0.228524220552717,0.0940041878856788,2.43100042341339,0.0150571969640245,0.0444248588071645,chr7,8086536,8086538,up
ANKS1B,3698.00919375904,0.112252591069548,0.0438902123008606,2.5575768533557,0.0105404264087703,0.0326887438188425,chr12,98745739,98745741,up
MUT,19388.2301096414,0.0587173877335045,0.0171425571684624,3.42524088772055,0.0006142545382814,0.0026231193118336,chr6,49431728,49431730,up
UCK2,8388.53606954669,0.204037296315863,0.0276920738716373,7.36807569059829,1.73108501068189e-13,2.2522889867695e-12,chr1,165907821,165907823,up
CFDP1,10090.6534507842,0.11096529828435,0.0259485103596961,4.27636487590841,1.89969772551482e-05,0.0001061691948641,chr16,75293952,75293954,up
MAZ,13310.4060225068,-0.166643908518891,0.0207614657164347,-8.0265965223725,1.00213992196748e-15,1.53895122795145e-14,chr16,29809740,29809742,down
ENSA,43686.1597310269,0.122695904332973,0.0115985101776484,10.5785917720209,3.74545138169719e-26,1.0135477549742e-24,chr1,150622844,150622846,up
ZNF155,1402.97764087022,0.175527699167198,0.0719509647132605,2.43954615294892,0.0147057240591566,0.0435841299687995,chr19,43997472,43997474,up
NFYA,8539.66047190746,0.211398121549144,0.0270839954868144,7.80527827410331,5.937039740303131e-15,8.67297454846344e-14,chr6,41097408,41097410,up
ARHGAP1,2007.5499365621,-0.218955033962973,0.0618805523502303,-3.53834970191822,0.0004026364274171,0.0017831155763912,chr11,46679037,46679039,down
NUMB,8228.31005321578,-0.0835376564098528,0.0273715987458823,-3.05198308602342,0.0022733491042498,0.0084670710843352,chr14,73276578,73276580,down
GCAT,2516.9888715342,-0.19215320243538,0.0547305728372514,-3.51089331746578,0.0004466035886727,0.0019625627675902,chr22,37816716,37816718,down
WWTR1,240.980794686955,-1.48582975106112,0.187862412838271,-7.90913801549145,2.5917715451949903e-15,3.8732447818748204e-14,chr3,149520805,149520807,down
PSMG4,1559.80733274568,0.217670764846792,0.0701668337129714,3.10218878818458,0.0019209540953815,0.007286909584987,chr6,3267710,3267712,up
NAIP,22205.7583311696,0.139094746114677,0.0165895285632983,8.38449058898524,5.0945896317997604e-17,8.4658175470003e-16,chr5_KI270897v1_alt,628580,628582,up
PRMT3,9040.4379053587,0.116638009855241,0.0257474205619984,4.53008523997122,5.89598938145875e-06,3.56204598793789e-05,chr11,20508411,20508413,up
RSBN1,15130.0829134098,0.148305769512702,0.0193505536356774,7.66416156896226,1.80003181595884e-14,2.52312013627252e-13,chr1,113811710,113812476,up
GOPC,12207.2771025244,0.213653044444499,0.0229198145013785,9.32176150167572,1.14424580283967e-20,2.36543227173234e-19,chr6,117563254,117563256,up
NOP56,29189.0639512619,0.172479507627465,0.0142231809966432,12.1266478763205,7.630961636961229e-34,2.61414942934757e-32,chr20,2657929,2658393,up
OR51E1,7685.74761148262,0.236193598368211,0.0299921206911941,7.87518831362795,3.40230022967216e-15,5.01718577860927e-14,chr11,4653481,4653483,up
PSMB7,17435.7890664832,-0.105902670257159,0.0193936450140793,-5.46068932272795,4.74289402502024e-08,3.78726891229459e-07,chr9,124353598,124353600,down
SNORD141A,5955.41279579959,-0.391901899606715,0.075971866396155,-5.15851351555777,2.48918142648008e-07,1.82582921856682e-06,chr9,133020430,133020534,down
FNDC3B,9168.60653127029,0.11480410384576,0.0271963040026724,4.22131271346575,2.42883709910007e-05,0.0001328827092442,chr3,172397473,172397475,up
MRPL35,12683.0544306194,0.163485126006003,0.0214358469944806,7.62671640864471,2.40808527244763e-14,3.35431860068285e-13,chr2,86210666,86210668,up
CDC42SE1,21014.575223589,0.137237469633522,0.0177981832320233,7.71075720731979,1.2507340839477901e-14,1.77713693404687e-13,chr1,151054247,151054249,up
PRDX2,23929.0470227032,-0.110787450694774,0.0150367547943972,-7.36777663861712,1.73497151142398e-13,2.25546296485117e-12,chr19,12797081,12797083,down
UBR1,28095.898255429,0.0895841222846902,0.0141006776084681,6.35317853312884,2.1091068753832101e-10,2.12136376484771e-09,chr15,42945329,42945331,up
USP3,18114.7865113228,0.0460886392561928,0.0181809103239555,2.53500173725986,0.0112446768390437,0.0344953312123942,chr15,63590661,63594640,up
TRPM4,4215.65105401923,-0.191600028206789,0.0400712267196517,-4.78148646527022,1.74003720593225e-06,1.13102418385596e-05,chr19,49211496,49211498,down
ANKRD44,7980.07167771547,-0.207833379596279,0.0290954874494787,-7.14314822726927,9.12171674361551e-13,1.1151388147665499e-11,chr2,196989591,196989593,down
DDB1,45361.6945055649,0.0460300997611301,0.0110251341894469,4.17501492228453,2.97966521604201e-05,0.000160928765497,chr11,61300136,61300138,up
NUPL2,4217.11333794558,0.201504331733201,0.0418612548317024,4.81362378035065,1.48217724059966e-06,9.73975406797089e-06,chr7,23200743,23200745,up
PPAPDC1B,8002.39002516583,-0.0970728983212626,0.0284180419318521,-3.4158897560236,0.0006357397898161,0.0027078541657298,chr8,38264444,38264446,down
MAFK,1972.72123657467,0.165968487734951,0.0647356260619052,2.56378902671365,0.010353645725084,0.0321927540229172,chr7,1540373,1540375,up
NBEAP1,14394.8707964329,-0.0922404474000762,0.0200269943173033,-4.60580584078863,4.10871620148143e-06,2.53591429046581e-05,chr15,20755930,20756151,down
ZPR1,5908.99801976288,0.108762664296187,0.0332173505672049,3.27427270504731,0.0010593432404136,0.0042799334080682,chr11,116778925,116778927,up
TYMS,1533.86866399609,-0.237522794574233,0.0700529175627704,-3.39061958927552,0.0006973482254079,0.0029377207539009,chr18,672995,672997,down
RBM7,5059.43583638263,0.384418814178128,0.0374768630638963,10.2574970995494,1.09508316264628e-24,2.71800338474006e-23,chr11,114407805,114407807,up
TONSL,1896.90734802794,-0.160284091431491,0.062179994469229,-2.57774373895789,0.0099447718297836,0.0310018317021676,chr8,144429143,144429145,down
ARHGEF11,22164.2545087993,0.077906965539339,0.0158202558242113,4.92450731549551,8.45731651587906e-07,5.75902981795574e-06,chr1,156936000,156936002,up
LRRC8D,18341.1567434969,-0.0906020804743311,0.0177642896903344,-5.100236601277,3.39229159569011e-07,2.43666585723602e-06,chr1,89935643,89935645,down
ZBED6,41657.4050906131,0.0323706600368247,0.0118243619585962,2.73762424984728,0.0061884738110182,0.020514619585781,chr1,203800460,203800462,up
APOA1BP,9989.17637947791,0.0677454370033636,0.0259474585469811,2.61086984225071,0.0090312259168901,0.0284843622757117,chr1,156594082,156594084,up
KIAA1586,5862.17557779489,0.112633147875453,0.0335545386582146,3.35671871464931,0.0007887331042533,0.003282772468891,chr6,57054861,57054863,up
PKN1,15293.9564638767,-0.0496341322760957,0.0195531578405697,-2.53842027363543,0.0111354171289827,0.0342249593717694,chr19,14471782,14471784,down
PEBP1,33269.3280179662,0.0487997843992507,0.0132635261741235,3.67924666175552,0.0002339239350144,0.0010861401176854,chr12,118144801,118144803,up
CCNK,3209.22057104883,0.125799745832215,0.0467457350258406,2.69114916607204,0.007120634882153,0.0231952635126686,chr14,99510780,99510782,up
KDM6A,73545.7446661029,0.152548335382612,0.0090296193400788,16.8942155407938,4.96270243294566e-64,3.33420874234155e-62,chrX,45111382,45112612,up
TDP2,6590.2942996004,0.137829586968121,0.030930714883312,4.45607505316613,8.3473818710683e-06,4.90613277618181e-05,chr6,24650788,24650790,up
SIAH1,8732.62165827278,0.0865384440757675,0.0309787926679223,2.79347374842583,0.0052145261271837,0.01763863254002,chr16,48361580,48361582,up
TAB3,15385.1929078266,-0.153509501039913,0.0193213216896658,-7.94508282122435,1.94061082989869e-15,2.91690462927974e-14,chrX,30831427,30831429,down
TTLL12,10734.8968271097,-0.21589971403113,0.0238781766891907,-9.04171691337154,1.54230061134663e-19,2.9752276768638497e-18,chr22,43168008,43168010,down
SRBD1,5248.29269595578,0.123759892935395,0.0392232320582648,3.15527014070523,0.0016034956108091,0.0061878334508403,chr2,45389310,45389312,up
YPEL5,8076.90585470148,0.110375573837534,0.0285753034983759,3.862621226186,0.0001121768678288,0.0005538488561445,chr2,30158841,30158843,up
THAP9,2317.73823292361,0.225033225248993,0.0558808611208938,4.02701785074771,5.64887454642548e-05,0.0002927161155423,chr4,82918922,82918924,up
NUCB2,53755.8138386388,0.157524826863703,0.0102556982636031,15.3597368813735,3.04809179217135e-53,1.70288913134677e-51,chr11,17331417,17331419,up
PRDX1,103388.474996465,0.0732590571558589,0.007961259217802,9.20194345538276,3.51533307772272e-20,7.03382499133044e-19,chr1,45511329,45511331,up
LAMA5,4227.13396796091,-0.314622756353919,0.0406759975142215,-7.73485041747083,1.03524751950692e-14,1.4817633688296e-13,chr20,62309336,62309338,down
BLVRA,10943.6665775088,-0.0576441988566422,0.0236295919504664,-2.43949192933501,0.0147079312013784,0.0435841299687995,chr7,43807233,43807235,down
PRPSAP2,10424.3709613077,0.0752582378362844,0.0244085743218347,3.08327052797025,0.0020473894164676,0.0077195594664928,chr17,18930696,18930698,up
APPBP2,28789.9535215913,-0.31593839065204,0.0145721756263221,-21.6809348688711,3.1050830131892303e-104,4.13666059201543e-102,chr17,60447581,60447583,down
BCAP31,34817.835356375,-0.0340541897973391,0.0125421424817039,-2.71518122577673,0.0066239511777444,0.0217775842665056,chrX,153700937,153700939,down
HIST1H4J,5638.62746668646,-0.133319659165265,0.0339757350955882,-3.92396687783738,8.71027162300238e-05,0.0004371120534054,chr6,27824434,27824436,down
KCNG3,832.018867659654,-1.53396881029594,0.101280791792238,-15.1457031797563,8.088484471874551e-52,4.30290810454296e-50,chr2,42443934,42443936,down
NRD1,21974.9696764953,0.0464909641375603,0.0173838148064324,2.67438215692205,0.007486708309735,0.024185559051573,chr1,51789236,51789238,up
ESRRA,5432.28252792946,-0.084895267790858,0.0347223171271237,-2.44497702961595,0.0144861367851569,0.0430250407908232,chr11,64315964,64315966,down
WDR6,29279.276884849,-0.146030115643971,0.013907161901656,-10.500353463677,8.605728001836101e-26,2.25820677381514e-24,chr3,49015286,49015288,down
BAIAP2,6068.82896924335,-0.0882646433548859,0.0338970773923248,-2.60390128427035,0.0092169299589683,0.0290055092409529,chr17,81110939,81110941,down
RAB6A,47464.6776723594,0.0331724408181067,0.0111215964538711,2.98270495208989,0.0028571328077697,0.0103881803299993,chr11,73677898,73677900,up
SERINC5,98997.2879874814,0.0567813497876736,0.0078973726509928,7.18990381953616,6.4836979667754e-13,8.03988864026478e-12,chr5,80113601,80113603,up
TMEM199,5559.39875822765,0.113335372503506,0.0344969275046936,3.28537584943139,0.0010184641479178,0.0041273993278013,chr17,28361250,28361252,up
RNF207,469.860138196656,-0.393489813094772,0.131280582194648,-2.99731922662676,0.0027236534027682,0.0099492818347666,chr1,6219405,6219407,down
CERK,3088.40759686833,0.181611058305078,0.0479905090990075,3.78431197573676,0.0001541343819245,0.0007412812746244,chr22,46687134,46687136,up
KIAA0907,5929.88964802962,0.223071035426274,0.0329325347471594,6.77357625639536,1.2563730477805699e-11,1.39282266683895e-10,chr1,155914121,155914123,up
GRN,3554.90064822508,-0.144913319967508,0.046337173189519,-3.12736643158642,0.0017637994371071,0.0067482429617546,chr17,44352796,44352798,down
ZNF613,4591.33742671538,-0.107935572165818,0.0423231078975393,-2.55027519309596,0.0107637917837014,0.0333019496888754,chr19,51945735,51945737,down
WDR91,3561.96091970902,-0.105311207736453,0.0439100895542529,-2.39833734810166,0.0164696892076824,0.0477250503216482,chr7,135186151,135186153,down
TP53INP1,45747.5739025985,0.311714323670927,0.0113360393800715,27.4976394505927,1.87353692391209e-166,4.11307324408701e-164,chr8,94932086,94932088,up
RAPGEF6,29048.412693012,0.292563989148416,0.0140405054688189,20.8371407851477,1.99397965962957e-96,2.31941499661539e-94,chr5,131427266,131427268,up
CLN6,1712.54037152419,-0.242767759775324,0.0659739343527529,-3.67975265014939,0.0002334602901257,0.0010843103522618,chr15,68208140,68208142,down
C3orf58,1271.05586851423,-0.517796595007049,0.075533827570356,-6.85516160987271,7.12319450743709e-12,7.999224264223479e-11,chr3,143989839,143989841,down
HMGB3,16105.7339159635,-0.0865548549915717,0.018662366027762,-4.63793577206735,3.51906097805351e-06,2.18979526839532e-05,chrX,150987912,150987914,down
STAT3,26336.4314336683,-0.119096985808834,0.0157598001405333,-7.55701117697066,4.12436540205684e-14,5.62436426262992e-13,chr17,42315745,42315747,down
ESCO2,3030.32441480792,0.225397911291914,0.0507170199489684,4.44422624828332,8.8208742425894e-06,5.16494991807817e-05,chr8,27803436,27803438,up
TIPARP,3807.3886736558,-0.761047846513895,0.0429360233903534,-17.7251591185988,2.68153469915743e-70,2.079456783869e-68,chr3,156705129,156705131,down
MIA3,207628.824735692,0.0416377739279009,0.006672061246501,6.24061626378754,4.3585029524655004e-10,4.2593094369956e-09,chr1,222665617,222665619,up
CSRP1,17765.9032240593,0.123110557424906,0.0178463860898217,6.89834663473517,5.26112461071908e-12,5.977051698781219e-11,chr1,201484713,201484715,up
NCOA2,42436.2773310467,0.154953960504519,0.0120823012065053,12.8248715088388,1.1898366108555e-37,4.6597947872875894e-36,chr8,70113632,70113634,up
RANBP2,96478.7168110062,0.129916085124899,0.0088761134705031,14.6365957979957,1.64080218091132e-48,8.17098517375869e-47,chr2,108783899,108783901,up
NDUFAF4,4006.74568651275,0.401177810626902,0.0422774457242098,9.4891686040808,2.32884217446388e-21,4.9930760623615504e-20,chr6,96891104,96891106,up
CACYBP,17623.3043866276,0.078207864877034,0.0177564019665365,4.40448830931083,1.06033858638071e-05,6.15778597090763e-05,chr1,175010077,175010079,up
