gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,up_down
DSC1,99.3361653490613,-1.07148318132151,0.305374024100984,-3.50875679251348,0.0004502063867092,0.0019767230844048,chr18,31130514,31130516,down
NIP7,4437.50069122701,0.195834050853131,0.038833096789366,5.04296764987226,4.58366768169828e-07,3.23722828068106e-06,chr16,69341650,69341652,up
ABHD14B,2822.91491742351,-0.149329385009933,0.0509778356240128,-2.92930021806561,0.0033972612234762,0.0120842333843732,chr3,51969426,51969428,down
C20orf27,1728.16915037175,-0.22743030826097,0.0666526637035452,-3.41217133155436,0.0006444759245086,0.0027394181170755,chr20,3754058,3754060,down
TMEM144,14743.3706109028,0.203269731757977,0.0199532198006752,10.1873148187892,2.25918043840181e-24,5.528076215599531e-23,chr4,158253525,158253527,up
POLK,11394.2742934645,0.136944454104002,0.0239650401058358,5.71434278846267,1.1012880630774e-08,9.34955176426333e-08,chr5,75598016,75598018,up
SLC1A1,4053.02342058403,0.113402367544262,0.0434841114276311,2.60790352662473,0.0091098625195958,0.0287149498671263,chr9,4585556,4585558,up
AP2B1,75465.9499138674,-0.111228781377653,0.009166764693561,-12.1339191193359,6.982591246750739e-34,2.39730506086132e-32,chr17,35723697,35723699,down
LPAR6,2878.37541142771,-0.206038132883572,0.0503564417259635,-4.09159435856922,4.28417560195679e-05,0.0002253710601002,chr13,48411389,48411391,down
USP32P2,1203.5516632429,0.333817930733561,0.0785671513434685,4.24882314078341,2.14896491104991e-05,0.0001187377386335,chr17,18519482,18521252,up
PSMA5,34667.217935364,0.122784175494204,0.0126516221400171,9.70501443493455,2.87035675675326e-22,6.44672201260995e-21,chr1,109402013,109402015,up
FBXL17,117699.009066536,0.110687847021119,0.0075008966957497,14.756615310252,2.7893213541072797e-49,1.41159584241786e-47,chr5,107861720,107861722,up
UAP1,63438.2405970894,-0.480236550678384,0.0096997681032123,-49.5101063827846,0.0,0.0,chr1,162599361,162599363,down
LCA5L,845.803849582636,0.224929983619394,0.0939476726958115,2.39420495649407,0.0166564382888574,0.0481677001128796,chr21,39405882,39405884,up
C16orf70,3817.11255346734,-0.289585066191954,0.0445470966253183,-6.50064960748461,7.997391012228659e-11,8.24985663187347e-10,chr16,67147129,67147131,down
ACSL4,2561.48107843395,0.271228825000727,0.0538594644408631,5.0358619012733,4.75703439826567e-07,3.34753477046352e-06,chrX,109644029,109644031,up
SPTY2D1,16100.5590580011,0.12907320979472,0.0214523457835515,6.01674106398593,1.7796340273974e-09,1.6365283530999e-08,chr11,18609861,18609863,up
HIST2H2AB,18326.1914412785,0.123960674902817,0.0175346188893297,7.06948213047565,1.5551295601116699e-12,1.8517803249397e-11,chr1,149887524,149887526,up
ATG16L1,7488.4581880524,0.106294452946784,0.0290910312474718,3.65385647702061,0.0002583307062908,0.0011842943291045,chr2,233294348,233294350,up
DAPK3,6720.82262720021,0.25902310613788,0.0314617135733226,8.23296243970366,1.82639475228265e-16,2.9318244082213904e-15,chr19,3959101,3959103,up
HMGCR,19964.9789293921,-0.318486638523854,0.0172920406513752,-18.4181060491855,9.40366798167411e-76,7.838233841195421e-74,chr5,75360340,75360342,down
KIF3A,8288.69029497482,0.110889848848287,0.027001712415945,4.10677097585871,4.01228700594985e-05,0.0002122141756421,chr5,132696634,132696636,up
FNIP1,21510.4014805816,0.133800373838829,0.0158922657621737,8.41921320981792,3.79021075998565e-17,6.35247474364477e-16,chr5,131644685,131644687,up
MAN1A1,9718.01757319377,0.13344700025082,0.0255792535430596,5.21700134940132,1.81842935555332e-07,1.35681466562994e-06,chr6,119179819,119179821,up
ZBED1,18562.0115355498,0.118346688896883,0.0173608560837662,6.81686941737552,9.3045765835879e-12,1.03815630070426e-10,chrY,2488635,2488637,up
CCDC14,13547.6773743577,0.220095483780115,0.0209202197454412,10.5207061139058,6.93518724861586e-26,1.83218243464704e-24,chr3,123914779,123914781,up
TPP2,22413.3758326251,0.11633725132777,0.0175883925021279,6.61443342896146,3.7297745358984495e-11,3.9819175130855603e-10,chr13,102678314,102678316,up
RRAGC,3610.69506641641,-0.110996773231734,0.0449959455037998,-2.46681722072848,0.0136319922052026,0.0407678170572704,chr1,38839553,38839555,down
BCL6,2115.27651036252,-0.221192295310476,0.0589403349787182,-3.75281707154096,0.0001748584547362,0.0008322194607555,chr3,187722458,187722460,down
CDKAL1,6673.60215456893,0.122714189661821,0.0323127129979958,3.79770617432934,0.0001460412916212,0.0007038792864876,chr6,21231037,21231039,up
NAT9,5434.83234924909,0.233682032214585,0.0348155254646163,6.71200647113831,1.91966179340183e-11,2.10568391089052e-10,chr17,74776267,74776425,up
MYBL2,2980.44714004785,-0.264129504263024,0.0496576289841781,-5.31901159330786,1.04332488182613e-07,8.01888803403545e-07,chr20,43716085,43716087,down
COQ6,2162.30087116521,-0.166861020375014,0.0581352627984966,-2.87022045386418,0.0041018571056595,0.014261833783862,chr14,73962997,73962999,down
ASB3,3349.22684578302,0.149972363311893,0.0519659254956471,2.88597502847236,0.0039020311592398,0.0136431044591907,chr2,53670503,53670505,up
POTEI,1559.51374479607,-0.283139969918197,0.0685555885998238,-4.13007860775518,3.62639218800506e-05,0.0001931803658046,chr2,130462816,130462818,down
PQBP1,8839.94484626155,-0.172034107550748,0.0262076658123564,-6.56426668374402,5.22895466347074e-11,5.51445983352628e-10,chrX,48903082,48903084,down
GUSB,4218.60586083501,-0.104029867894251,0.0428237970361094,-2.42925371158778,0.0151299405568857,0.0446225891126164,chr7,65981974,65982314,down
KLF6,1939.77949203613,-0.459386791868488,0.0605851980484062,-7.58249220381269,3.3897946055211204e-14,4.671682450597499e-13,chr10,3784913,3785281,down
OSBP2,3912.37381660911,-0.134650289988256,0.0417623810503852,-3.22420050297908,0.0012632491786538,0.0050051888177365,chr22,30906337,30906339,down
PNPLA6,8025.21476276891,-0.127506001392423,0.028348668912929,-4.49777736598671,6.86675471731216e-06,4.10556600608917e-05,chr19,7561560,7561562,down
FER,15155.4988465671,0.107200133660829,0.019195458338875,5.58466131770999,2.34156080726397e-08,1.92601099223343e-07,chr5,108841839,108841841,up
TNFRSF10B,17980.4876545473,-0.138179242366386,0.0174957203944882,-7.89788812639674,2.8366857553112403e-15,4.21902870878209e-14,chr8,23068751,23069187,down
GAN,5407.04999097718,-0.106381983048604,0.0348965478335978,-3.04849590153962,0.0022999005001233,0.0085557396409121,chr16,81377594,81377596,down
PEMT,1239.99904094463,-0.189239044252814,0.0759075028452848,-2.49302160075694,0.0126661140471713,0.0382387603434551,chr17,17505791,17505793,down
GDPD1,1727.36282285289,-0.372628762200107,0.0645497134759572,-5.77274076265109,7.799238662773111e-09,6.74246994102299e-08,chr17,59275196,59275198,down
MIR4426,599.518911268899,-0.317404918502158,0.112152325547728,-2.83012337864614,0.0046530057058486,0.0159503848553031,chr16,61055707,61055766,down
NUP93,53576.5390887631,-0.196062568544256,0.0103389346953432,-18.9635174533567,3.41521451101004e-80,3.0593648610984697e-78,chr16,56844607,56844609,down
ECI1,4992.71157838351,-0.140250918753579,0.0368848837005747,-3.80239558004609,0.0001433036720633,0.0006932570876634,chr16,2239979,2239981,down
TWIST1,795.904822063852,-0.497389796447997,0.0959489360084649,-5.18390111594479,2.17292169665815e-07,1.60746703776984e-06,chr7,19116713,19116715,down
ZNF195,8475.8151233049,0.110375681056168,0.0272980936565497,4.04334758481149,5.26934147162239e-05,0.0002735039144794,chr11,3379038,3379222,up
ARL15,3023.30919008407,0.208259754302749,0.0489035666762896,4.25858006802031,2.05729531508943e-05,0.000114282613547,chr5,53886561,53886563,up
COLCA2,109.696437750233,0.867708746456557,0.272959632823635,3.17889036367953,0.0014783999882971,0.0057551999544424,chr11,111308435,111308437,up
TCEAL4,5170.27694980214,0.184067207383629,0.0355639893073275,5.17566254429462,2.27103612449426e-07,1.67686594374666e-06,chrX,103587321,103587323,up
ATP11B,36975.605131172,-0.10928174138458,0.012469032986991,-8.76425152604816,1.88021623458127e-18,3.42771116355769e-17,chr3,182918102,182918104,down
P4HA1,25392.8109502794,0.286137679665547,0.0150591966139349,19.0008595412568,1.67774278033007e-80,1.52040562308167e-78,chr10,73008222,73008224,up
NDNL2,4631.93972281346,0.140234609782791,0.0400899714431223,3.49799724805863,0.0004687659695239,0.0020484034670506,chr15_KI270905v1_alt,1544342,1544344,up
GSTT2,257.472344266558,-0.5153198857002,0.183497401573148,-2.80832252272944,0.00498003237369,0.0169410223938688,chr22_KI270879v1_alt,219763,220281,down
TOPORS,16409.7094734378,0.203595466229245,0.0183811321178648,11.0763289727605,1.63437099167554e-28,4.72633407184538e-27,chr9,32541387,32541389,up
NAPEPLD,10874.8336226161,0.501952852156737,0.0238039283188128,21.0869754535445,1.04748169537374e-98,1.25593055275311e-96,chr7_KI270806v1_alt,141298,141300,up
COMT,12245.8293178316,-0.120194015963601,0.0220631572677342,-5.44772511499867,5.10181233734685e-08,4.05104171687342e-07,chr22,19968734,19968736,down
ZIM2,5336.89788636511,0.276954071942023,0.0375436404535282,7.37685713469474,1.62069753917514e-13,2.1175031469507897e-12,chr19,56774688,56774690,up
ZNF493,5793.83905412161,0.206177018449549,0.0335956776428904,6.13701026188947,8.40889561334505e-10,7.95807261233815e-09,chr19,21424982,21424984,up
OSBPL8,42441.1401866544,-0.264175707871122,0.0128894299381096,-20.4955307674272,2.35999182688146e-93,2.68505055515338e-91,chr12,76355889,76355891,down
GLTP,10808.9617023796,0.125625919806816,0.0232114421283944,5.41224104525324,6.22408265564388e-08,4.89973617947077e-07,chr12,109852555,109852557,up
PELI2,5316.90643345315,0.241599632837768,0.0375244182532384,6.43846444753125,1.20688221201412e-10,1.23113043446755e-09,chr14,56297164,56297166,up
SPATA13,13922.3137081869,-0.30422975046386,0.020211709170632,-15.0521535757061,3.3417601378827703e-51,1.75973024558036e-49,chr13,24302771,24302773,down
NSRP1,2585.24389410484,0.232282857204684,0.0544804941156777,4.26359674182618,2.01162346977786e-05,0.0001120227760751,chr17,30185672,30185674,up
HIF1AN,4395.14940225376,-0.130951770868337,0.0398597037930628,-3.28531721028816,0.0010186761541061,0.0041273993278013,chr10,100548135,100548137,down
SOS2,9160.53212187923,0.117692614360507,0.0256104818441155,4.59548614027928,4.31741491724086e-06,2.6515187673378e-05,chr14,50118344,50118346,up
FBXO32,3126.40327790936,0.120428427975011,0.0486013100724147,2.47788439849822,0.0132163958352427,0.0396695478305272,chr8,123503373,123503375,up
ZNF461,2490.07868325839,0.379792272841599,0.0532098845266019,7.13762633053121,9.49563399763914e-13,1.1590324754988399e-11,chr19,36638653,36638655,up
GOLGA3,34862.7898122916,-0.116909062802021,0.0126916615721037,-9.21148599321211,3.2164089578902e-20,6.46058845704053e-19,chr12,132784026,132784028,down
MCM5,4920.37531571206,-0.162103061405705,0.0386935534331362,-4.18940745997455,2.79683808393458e-05,0.0001516324007453,chr22,35424253,35424255,down
PRPF3,16696.556574768,0.114687660570483,0.0183388499323526,6.25380877173526,4.00561439886881e-10,3.9292329537550805e-09,chr1,150352977,150352979,up
NDUFAF7,2251.3842206266,0.140998423139729,0.0568859640822098,2.47861533885517,0.0131893460403863,0.0395959816509054,chr2,37248348,37248350,up
SYTL2,7686.84822535682,0.440683902450122,0.0294711769680418,14.9530472749017,1.4878220231975e-50,7.67903373363559e-49,chr11,85695195,85695197,up
RTCB,22903.5584583825,0.138029876168614,0.0166126048513994,8.3087437161901,9.672055898632431e-17,1.5786213119579502e-15,chr22,32387992,32387994,up
SLC44A2,12984.1080296953,-0.148746238764658,0.0211420727972415,-7.03555607774021,1.98467875011345e-12,2.3453516056117e-11,chr19,10643383,10643385,down
MRPL16,7238.693212936,0.115904171796814,0.0302715929777525,3.8288097980835,0.0001287644707499,0.0006290053051304,chr11,59806347,59806349,up
HHAT,427.059651284885,-0.333563973738882,0.13393336551784,-2.49052185352911,0.0127555651134572,0.0384790000819541,chr1,210674377,210674379,down
FAM156A,1604.46561730518,0.177140243092279,0.0675014236739061,2.62424454850063,0.0086841408031018,0.0275212950523854,chrX,52907865,52907867,up
SLC20A2,10799.0301454187,-0.122233423701123,0.0240091413487181,-5.09112016651311,3.55954339503558e-07,2.5509242711917e-06,chr8,42417803,42417805,down
FAM171A1,4390.82554781617,-0.119609598638609,0.0396925340234028,-3.01340293789475,0.0025833566391526,0.0094924045107197,chr10,15212915,15212917,down
MAF,1771.1246646329,-1.41706435392372,0.0666294233661351,-21.2678465808838,2.2539263525783298e-100,2.76629528012901e-98,chr16,79598781,79598783,down
KCTD10,4436.63688511855,-0.216803062026276,0.0415620939215625,-5.21636523981287,1.82468214715664e-07,1.36082873816892e-06,chr12,109451595,109451597,down
PPP3CB,3899.10130828552,-0.143421103228271,0.0424032323332149,-3.38231534099178,0.0007187758355472,0.0030182001478111,chr10,73438242,73438244,down
ABCA7,2449.01898513707,-0.136317036452133,0.0572575317072225,-2.38077039627151,0.017276476481573,0.0497209082197708,chr19,1065423,1065425,down
RAB6C-AS1,1129.73991910267,-0.738852696946832,0.0808722991407849,-9.13604169532283,6.47800693786381e-20,1.27975531230017e-18,chr2,129980284,129980472,down
ZNF235,765.752174300878,-0.261820746729522,0.105246650158457,-2.48768722173418,0.0128576757621681,0.0387270709381477,chr19,44287218,44287220,down
DUBR,1406.74414164092,-0.734656393655518,0.0774172260235362,-9.48957268802384,2.31983261718142e-21,4.9806103311304104e-20,chr3,107246008,107248872,down
LBH,165.729686633596,-1.04661672333068,0.220847312902229,-4.73909648062608,2.14673278401587e-06,1.37813525141908e-05,chr2,30257619,30257621,down
TMEM170A,7188.34919456899,0.130966815215204,0.0294672376178136,4.44448905981034,8.81009908081484e-06,5.16057926992337e-05,chr16,75447558,75447560,up
INTS8,23181.7312808878,0.313210062801439,0.0154125834543073,20.321710745638,8.264560826219689e-92,8.94581316654766e-90,chr8,94880118,94880493,up
CYTH1,5596.31384011269,-0.375287622020132,0.0340460918787872,-11.0229280751592,2.96262240176376e-28,8.44211981285042e-27,chr17,78676091,78676093,down
USO1,44260.109648218,0.138377894048178,0.0112940071283117,12.2523292641894,1.6323907254275299e-34,5.70494938054686e-33,chr4,75813293,75813295,up
SLC25A33,8908.72516386209,-0.319164291702903,0.0260324560000838,-12.2602451225453,1.48051362966205e-34,5.18579010012189e-33,chr1,9582499,9582501,down
LRP10,7245.0187971497,-0.326746881880982,0.029558424282452,-11.0542726756569,2.09024139561317e-28,6.01117945266098e-27,chr14,22877525,22877527,down
MANEA,106494.162600491,0.191778445994443,0.0078633982138019,24.3887490853295,2.25132455755504e-131,3.94285346950678e-129,chr6,95606403,95606405,up
JADE1,8160.97953611432,0.129001278565632,0.0279464370399592,4.61601879270619,3.91171540533817e-06,2.42048066784462e-05,chr4,128862250,128862252,up
C1QTNF9B,466.040525275753,0.360322357520887,0.133818376504887,2.69262239560744,0.0070892509227133,0.0231075186391326,chr13,23891289,23891291,up
CD99L2,6551.70356725198,-0.183116776370907,0.0326289078205317,-5.61210253736046,1.99882931382269e-08,1.65545975103902e-07,chrX,150769034,150769036,down
GPBP1L1,39994.809349023,0.172041091396265,0.0117284185310062,14.6687373870095,1.02229661156715e-48,5.123645429098741e-47,chr1,45628256,45628258,up
HIST1H4H,8387.89900597406,-0.258259081468376,0.0275012928796932,-9.39079782896584,5.9547468166307404e-21,1.2525862163404e-19,chr6,26285188,26285190,down
GPC5-AS1,296.912248765537,-0.533110022063588,0.160279963080366,-3.32611769941751,0.0008806473343747,0.0036246765251912,chr13,92721534,92721614,down
CLK1,8436.31352984428,-0.128835059643745,0.0289561534011383,-4.44931541351348,8.61444290141741e-06,5.05356874310851e-05,chr2,200864564,200864744,down
DGCR2,6976.82767990717,-0.106206837929541,0.0307985908489484,-3.44843173021883,0.0005638519885583,0.0024231488683923,chr22,19122128,19122454,down
KANSL1,19778.7361032617,0.145099808846548,0.0171617177898128,8.45485344903408,2.7943809290490005e-17,4.74466400229704e-16,chr17_KI270908v1_alt,733588,733590,up
NVL,14794.9716686126,-0.309538441602214,0.0205855110808963,-15.0367139482619,4.21983278117494e-51,2.20719911275751e-49,chr1,224227626,224227628,down
SCAND1,1927.42233416626,-0.198784352654109,0.0665012889135373,-2.98918044900697,0.0027972687552726,0.0101943016339572,chr20,35953745,35953747,down
PPAP2C,3801.6970413051,-0.141426320806431,0.0492118064064354,-2.87382908967831,0.0040552834745662,0.0141124589234346,chr19,281388,281390,down
VPS37C,4930.42936106306,0.143183119309393,0.036741235003968,3.89706876467081,9.73639804797779e-05,0.0004856359563962,chr11,61131820,61131822,up
DCAF6,44181.1530830994,-0.106861121387873,0.0115950161257271,-9.21612529289789,3.08030187459728e-20,6.20318673376587e-19,chr1,168075433,168075435,down
HMGCL,3515.11294095012,0.17748021001588,0.0477746164418392,3.71494787890017,0.0002032455832295,0.0009550765468189,chr1,23802463,23802465,up
ARVCF,4418.05918186695,-0.116607812179899,0.0419187986243862,-2.78175463053617,0.0054065899547842,0.01822108489194,chr22,19971228,19971230,down
TOMM22,19784.581647922,-0.103516452709255,0.016815132901801,-6.15614835242652,7.45354076302663e-10,7.079728206782211e-09,chr22,38683839,38683841,down
GADD45GIP1,4496.97392116584,-0.335852743697365,0.0398134289732684,-8.43566485878079,3.29325245555565e-17,5.56142210452284e-16,chr19,12954208,12954210,down
ZFP41,1927.52712634507,-0.204089663770185,0.0608236453387426,-3.35543295101037,0.0007924086254647,0.0032963099132956,chr8,143250438,143250440,down
ZNF17,3025.98099994764,-0.122443836250595,0.0482942204264623,-2.53537245594512,0.0112327824665893,0.0344724119524962,chr19,57421479,57421481,down
ZNF101,3319.6824256757,0.115810717312022,0.0455221312275759,2.54405306142319,0.0109574437954122,0.0337870774360217,chr19,19680298,19680300,up
PHKA1,9334.92830896833,0.117902371007807,0.0252630537454,4.66698809241439,3.05647035962175e-06,1.93108198202712e-05,chrX,72581002,72581004,up
TAF4B,2013.69921248492,0.186541480033593,0.0614955015814788,3.03341667660737,0.002418014758909,0.0089417784216168,chr18,26390010,26390012,up
CASP8,2606.63375780028,0.280046776541778,0.0522649379542456,5.35821503867354,8.40481695280522e-08,6.53395919418329e-07,chr2,201286459,201287711,up
ANKEF1,12275.0127849798,0.115442888695739,0.0229569437880852,5.0286697463473,4.93894182257292e-07,3.46771559407406e-06,chr20,10055658,10055660,up
SUPT7L,8355.80920780366,0.116563016269419,0.0284045923584655,4.10366798433139,4.06650938047699e-05,0.000214717756482,chr2,27653485,27653487,up
RBFOX2,20751.6471631372,0.142398641387629,0.0165326303265529,8.6131872893162,7.10568682566599e-18,1.2514840740300099e-16,chr22_KI270876v1_alt,65203,65205,up
SPTBN5,3040.1366754479,0.173618211599572,0.0478087319189369,3.63151676756358,0.0002817603467961,0.0012826514385256,chr15,41848616,41848618,up
PATL1,3420.97115736697,-0.141650491433206,0.0463431449351291,-3.05655759080417,0.0022389446518465,0.0083549031094881,chr11,59638390,59638392,down
PITHD1,3546.4449324776,-0.115278150730662,0.0452811960871625,-2.54582830605361,0.0109018794716134,0.0336757026008797,chr1,23787374,23787376,down
BAGE4,291.415200911737,-5.02368581928869,1.90713047162547,-2.63415948412116,0.0084345859376744,0.0268525104188179,chr21,10414913,10414915,down
UBE2V1,12186.5172730084,-0.132424581263024,0.0232371218454661,-5.69883749561104,1.20627138294586e-08,1.02185608945528e-07,chr20,50082768,50082770,down
ZC3H13,9393.93632341112,0.197102399206031,0.0254765567485365,7.73661845874654,1.02095857288662e-14,1.46265452900586e-13,chr13,45963822,45963824,up
USP31,9150.00512332209,-0.102922366308555,0.0261252633593048,-3.93957239370366,8.16269685179728e-05,0.0004122876080005,chr16,23068046,23068048,down
DENND4B,1238.92833606522,-0.278372095755998,0.0779043511947805,-3.57325478598747,0.0003525714049396,0.0015741995098237,chr1,153930297,153930299,down
PPP1R9A,9621.32831514505,0.22040559712468,0.0253972466392844,8.67832644440116,4.0163484844705e-18,7.17922291599102e-17,chr7,95290301,95290303,up
UNC93B1,2163.69037376817,-0.207495096515558,0.0593030842545272,-3.49889215921712,0.0004671954981707,0.0020437607195288,chr11,67991546,67991548,down
CLCN6,2148.59616968637,-0.14484130153575,0.0587300614424255,-2.46622084122527,0.0136547118025747,0.0408200983633931,chr1,11840221,11840223,down
RGPD3,9918.28919918583,0.21948326692802,0.0244084010515289,8.99211982237862,2.42507129307655e-19,4.62097631359219e-18,chr2,106405219,106405221,up
PDGFA,2202.01042027041,0.165171491037347,0.0568392608473604,2.90594016486084,0.0036615145923383,0.0129063835257299,chr7,500444,500446,up
ZNF426,10551.956111367,0.175546759654131,0.0248996046550959,7.05018260674286,1.7868314331135499e-12,2.12443490068199e-11,chr19,9528380,9528382,up
SPICE1,7594.96112555186,0.106733311574034,0.0293553850224998,3.63590228819097,0.0002770093255814,0.0012632370853827,chr3,113445307,113445309,up
CD83,1608.10328489059,0.181403746640615,0.0738057243725651,2.45785470141725,0.0139769710308216,0.0416636158839962,chr6,14135234,14135236,up
STAG3L5P-PVRIG2P-PILRB,3507.76197548146,0.223829107210932,0.0442618200188875,5.05693410518181,4.26050369187601e-07,3.01719541323359e-06,chr7,100367349,100367831,up
CHKB-CPT1B,637.084223865111,-1.78747207396817,0.43649729053014,-4.09503589769647,4.22102980370587e-05,0.0002221992284713,chr22,50582558,50582999,down
ZSCAN9,2434.72499679478,0.145469634263842,0.0555831602317582,2.61715299485123,0.0088666589577215,0.0279936425306878,chr6,28233176,28233178,up
NUP50,15994.8945982986,-0.117443051419984,0.018955075010816,-6.19586318455452,5.796646320982801e-10,5.591109294873691e-09,chr22,45184653,45184655,down
HIST1H2BO,3111.73753630506,-0.134038216695412,0.0475719401677707,-2.81758986963119,0.0048385571621348,0.0165029738481828,chr6,27893841,27893843,down
RHBDD2,1269.97930036316,-0.194500677293916,0.0788717795607584,-2.46603637418988,0.0136617460047571,0.0408332952974399,chr7,75888347,75888349,down
TREX1,2186.99806183689,-0.290085876143707,0.056785521145924,-5.1084478981581,3.24815943548124e-07,2.34285336052041e-06,chr3,48467598,48467600,down
C16orf13,2711.0973289536,-0.146641184584917,0.053249566466843,-2.75384748298798,0.005889920871337,0.0196376891169049,chr16,636094,636366,down
CCDC74A,271.352597057188,-0.472494844075996,0.166062304024958,-2.84528657391735,0.0044371483390633,0.0152877610877497,chr2,131533396,131533398,down
ABHD2,144844.22121468,-0.336335831321905,0.0073416161017108,-45.8122335276463,0.0,0.0,chr15,89195421,89195423,down
NDUFA9,11353.0024254859,0.10678726061311,0.0226228024675816,4.72033740143977,2.35453759096808e-06,1.50719414498642e-05,chr12,4687106,4687108,up
APOPT1,3871.37337428433,0.134399951343724,0.049987641107997,2.68866360493699,0.0071738672054719,0.0233442730963864,chr14,103590181,103590899,up
AP1B1,22758.5834092762,-0.171868530812812,0.0155855495216235,-11.027428360762,2.8180823747153797e-28,8.05971559168598e-27,chr22,29328821,29328823,down
SH3BGR,1114.73950039014,0.208085861643492,0.081938406316667,2.5395400154514,0.0110998346888683,0.0341518206268041,chr21,39511773,39511775,up
LOC103021295,547.739328111551,-0.567910741066317,0.12187740752891,-4.65968839164558,3.16688434934421e-06,1.99604635476054e-05,chr17,4271431,4271894,down
CASC5,9421.3582636647,0.113255024962753,0.0260892884334108,4.34105457693186,1.41800493272624e-05,8.0489595361995e-05,chr15,40662186,40662188,up
SOS1,6369.47275725937,0.105783115783182,0.0314486863393467,3.36367359328561,0.0007691244905248,0.003211450156392,chr2,38985824,38985826,up
NDUFA6,14421.9959771312,0.176782813345621,0.0211501117583244,8.35848128679706,6.35307910067265e-17,1.0489983468451802e-15,chr22_KI270928v1_alt,8528,8530,up
SKP1,23265.0262242516,-0.118401665923495,0.0154904984934752,-7.6435026266822,2.11390814693468e-14,2.9498197212418e-13,chr5,134157733,134157735,down
LIN9,1855.29236421303,0.15045219909188,0.0624323654909571,2.40984300224332,0.0159593865053534,0.0465579182966392,chr1,226232501,226232503,up
RNF19A,14416.9658311907,0.109930665849586,0.0205971227089356,5.33718555756794,9.44004181525223e-08,7.29508833784514e-07,chr8,100258556,100258558,up
ATP1B3,8826.3156511163,-0.277588587409596,0.0263703026749647,-10.5265605340636,6.51724403178618e-26,1.73352018299405e-24,chr3,141925699,141925701,down
ETS2,1134.84166199206,-0.201274525995854,0.0799258943565889,-2.51826429489634,0.0117934789027448,0.0359735725356327,chr21,38822887,38822889,down
FBXL6,643.02302115494,-0.27622280423755,0.106533090119283,-2.59283574641708,0.0095188219717464,0.0298170976836038,chr8,144355531,144355533,down
NOL11,17041.6815112177,0.167154687250583,0.0195949934897672,8.53047934605713,1.45742552770623e-17,2.51850240580455e-16,chr17,67743857,67743859,up
SNRPA1,5450.55533581518,0.131046185615984,0.0348602303406616,3.75918874704421,0.0001704652031336,0.0008132969455905,chr15,101281724,101281726,up
LYSMD3,8743.04104574156,0.139770566132517,0.0264598469687995,5.2823648714722,1.27526892405227e-07,9.70946871616673e-07,chr5,90518819,90518821,up
DYNC1LI2,59585.237916492,0.176818830210477,0.0100873780577408,17.5287204661464,8.6494022951405e-69,6.299917456745561e-67,chr16,66723722,66723724,up
ARF5,4422.75302893917,-0.222420642985988,0.0397508725983695,-5.59536504351131,2.20158046638778e-08,1.81662439013162e-07,chr7,127591297,127591299,down
ASUN,9399.31409823264,0.106655653258958,0.0251214416759225,4.24560240749165,2.18006909574687e-05,0.0001204136675953,chr12,26905497,26905499,up
GPR157,296.056532386544,-0.388829771612629,0.161036351316429,-2.41454658177517,0.0157548082984233,0.0460905024300908,chr1,9104419,9104421,down
UBA3,19157.3185528085,0.143359885275025,0.0172868142471345,8.29301936293951,1.1040935947475001e-16,1.79452626291233e-15,chr3,69055437,69055439,up
FAM13A,49126.8018961734,-0.168442944335801,0.0110796795334944,-15.2028715114539,3.38453752051809e-52,1.82542513260607e-50,chr4,88728533,88728535,down
CDK10,2674.38099290885,-0.179803134227897,0.05158267037363,-3.48572753069053,0.0004908006343506,0.0021357089580188,chr16,89695690,89695692,down
SP1,25412.2725619411,0.102526364801004,0.0148279282958886,6.91440926575239,4.69816997451319e-12,5.3491873917266e-11,chr12,53411238,53411240,up
MOV10,7178.48033042525,-0.106598021367157,0.0296252090784269,-3.59822005255592,0.0003204024797313,0.0014408867430963,chr1,112700505,112700507,down
FZD1,3179.13796704444,-0.212139853082165,0.0468374177744112,-4.52928156936234,5.91845841497622e-06,3.57423523108231e-05,chr7,91266822,91266824,down
SEC61A1,47497.5182183449,-0.163698619172122,0.0108751669471028,-15.0525155124844,3.3235245278133e-51,1.7560602310178297e-49,chr3,128069660,128069662,down
SNX7,2217.12910343936,0.170083886209449,0.0566776798488496,3.00089711969573,0.0026918549583043,0.0098400429725819,chr1,98760054,98760500,up
ZBTB16,9010.04750712909,-1.63087864396136,0.0274884841266994,-59.3295227355697,0.0,0.0,chr11,114250553,114250555,down
PPP6R2,7451.48830226919,-0.122334950305721,0.0291728537772361,-4.19345159852616,2.74741719365033e-05,0.0001492645235183,chr22,50444231,50444233,down
LAMTOR1,7735.7757011528,-0.157610073384092,0.0290152688220748,-5.43197012409489,5.57352555813049e-08,4.41211492506754e-07,chr11,72097822,72097824,down
C5orf38,326.28684823649,-0.632850782752231,0.155638503410925,-4.06615823772956,4.77944900046122e-05,0.000249823177633,chr5,2755029,2755397,down
U2AF2,21506.0765193238,-0.110746093697467,0.0165704161000451,-6.68336226615126,2.3352133843696397e-11,2.53828249805925e-10,chr19,55674066,55674068,down
KRI1,3513.42055475902,0.252552786895441,0.0449356126776744,5.6203258806554,1.90597597206803e-08,1.58360594225077e-07,chr19,10553951,10553953,up
MPLKIP,2854.43056636312,0.150360712887392,0.0525202658467844,2.86290844996927,0.0041977183229699,0.0145723464365552,chr7,40133059,40133061,up
